Код_товара	Название_позиции	Тип_товара	Цена	Валюта	Единица_измерения	Минимальный_объем_заказа	Оптовая_цена	Минимальный_заказ_опт	Ссылка_изображения	Наличие	Количество	Номер_группы	Название_группы	Адрес_подраздела	Возможность_поставки	Срок_поставки	Способ_упаковки	Уникальный_идентификатор	Идентификатор_товара	Идентификатор_подраздела	Идентификатор_группы	Производитель	Страна_производитель	Скидка	ID_группы_разновидностей	Метки	Продукт_на_сайте	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики	Название_Характеристики	Измерение_Характеристики	Значение_Характеристики
5.037	ТЭН 1300W 155мм с датчиком Thermowatt	r	211	UAH	шт.				https://images.ua.prom.st/1168209813_w640_h640_img_20180515_145834.jpg, https://images.ua.prom.st/1168209463_w640_h640_img_20180515_145823.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				703316514		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p703316514-ten-1300w-155mm.html	Вид запчасти		Тэн	Состояние		новый						
5.027	Тэн 1600w 175мм с датчиком LG AEG33121513 Origina	r	391	UAH	шт.				https://images.ua.prom.st/985869447_w640_h640_img_20171127_165312.jpg, https://images.ua.prom.st/985868927_w640_h640_img_20171127_165242.jpg, https://images.ua.prom.st/985868727_w640_h640_img_20171127_165228.jpg	-		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				617645038		64403		LG					https://mastermy.kiev.ua/p617645038-ten-1600w-175mm.html	Вид запчасти		Тэн	Состояние		новый						
5.018	ТЭН 1700 w 175 мм. Подогнутый с отв.	r	216	UAH	шт.				https://images.ua.prom.st/732701777_w640_h640_ariston_podognutyj2.jpg, https://images.ua.prom.st/732701840_w640_h640_ariston_podognutyj.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095957		64403		Ariston	Италия				https://mastermy.kiev.ua/p497095957-ten-1700-175.html	Вид запчасти		Тэн	Состояние		новый						
5.011	ТЭН 1700w 17см. с отв. Kawai	r	170	UAH	шт.				https://images.ua.prom.st/732694342_w640_h640_kawai1700w170sm.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095950		64403		KAWAI					https://mastermy.kiev.ua/p497095950-ten-1700w-17sm.html	Вид запчасти		Тэн	Состояние		новый						
5.002	ТЭН 1700w 17см. с отв. Thermowatt	u	156	UAH	шт.		110.00000	5.000	https://images.ua.prom.st/732628682_w640_h640_thermowatt1700w.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095941		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p497095941-ten-1700w-17sm.html	Вид запчасти		Тэн	Состояние		новый						
5.025	ТЭН 1700w 17см. с отв. Thermowatt (упаковка Indesit) 	r	155	UAH	шт.				https://images.ua.prom.st/1015825983_w640_h640_img_20171225_164211.jpg, https://images.ua.prom.st/1015825779_w640_h640_img_20171225_164153.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569298897		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p569298897-ten-1700w-17sm.html	Вид запчасти		Тэн	Состояние		новый						
5.032	ТЭН 1700W 190мм с отв. Thermowatt	r	175	UAH	шт.				https://images.ua.prom.st/1097063640_w640_h640_img_20180313_130103.jpg, https://images.ua.prom.st/1097063444_w640_h640_img_20180313_130051.jpg, https://images.ua.prom.st/1097063207_w640_h640_img_20180313_130041.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				668547362		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p668547362-ten-1700w-190mm.html	Вид запчасти		Тэн	Состояние		новый						
5.026	ТЭН 1750w 185мм. с датчиком Kawai	r	139	UAH	шт.				https://images.ua.prom.st/985866329_w640_h640_img_20171127_165007.jpg, https://images.ua.prom.st/985866555_w640_h640_img_20171127_165020.jpg, https://images.ua.prom.st/985866183_w640_h640_img_20171127_164956.jpg	-		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569299239		64403		KAWAI					https://mastermy.kiev.ua/p569299239-ten-1750w-185mm.html	Вид запчасти		Тэн	Состояние		новый						
5.030	ТЭН 1800w 190мм. с отв. Thermowatt	r	188	UAH	шт.				https://images.ua.prom.st/1081137795_w640_h640_img_20180227_144601.jpg, https://images.ua.prom.st/1081138302_w640_h640_img_20180227_144617.jpg, https://images.ua.prom.st/1081137419_w640_h640_img_20180227_144546.jpg	-		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				662815756		64403		Thermowatt					https://mastermy.kiev.ua/p662815756-ten-1800w-190mm.html	Вид запчасти		Тэн	Состояние		новый						
5.036	ТЭН 1850w 190мм. без отв.	r	231	UAH	шт.				https://images.ua.prom.st/1114914576_w640_h640_img_20180330_141537.jpg, https://images.ua.prom.st/1114915008_w640_h640_img_20180330_141556.jpg, https://images.ua.prom.st/1114914719_w640_h640_img_20180330_141546.jpg	-		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				680777472		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p680777472-ten-1850w-190mm.html	Вид запчасти		Тэн	Состояние		новый						
5.033	ТЭН 1900W 18.5см Samsung с датчиком Backer	r	223	UAH	шт.				https://images.ua.prom.st/1114911275_w640_h640_img_20180330_141144.jpg, https://images.ua.prom.st/1114911674_w640_h640_img_20180330_141221.jpg, https://images.ua.prom.st/1114911323_w640_h640_img_20180330_141153.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				680748182		64403		Backer	Турция				https://mastermy.kiev.ua/p680748182-ten-1900w-185sm.html	Вид запчасти		Тэн	Состояние		новый						
5.028	ТЭН 1900W 18.5см Samsung с датчиком Original	r	263	UAH	шт.				https://images.ua.prom.st/985871694_w640_h640_img_20171127_165536.jpg, https://images.ua.prom.st/985871633_w640_h640_img_20171127_165528.jpg, https://images.ua.prom.st/985871473_w640_h640_img_20171127_165519.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				617651504		64403		SAMSUNG 	Корея				https://mastermy.kiev.ua/p617651504-ten-1900w-185sm.html	Вид запчасти		Тэн	Состояние		новый						
5.034	ТЭН 1900w 18см. с отв. Thermowatt	r	218	UAH	шт.				https://images.ua.prom.st/1114910297_w640_h640_img_20180330_141013.jpg, https://images.ua.prom.st/1114909773_w640_h640_img_20180330_140955.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				673439818		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p673439818-ten-1900w-18sm.html	Вид запчасти		Тэн	Состояние		новый						
5.021	ТЭН 1900w 225мм. загнут с отв. Thermowatt	r	253	UAH	шт.				https://images.ua.prom.st/985850080_w640_h640_img_20171127_163456.jpg, https://images.ua.prom.st/985850972_w640_h640_img_20171127_163539.jpg, https://images.ua.prom.st/985850399_w640_h640_img_20171127_163510.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569298207		64403							https://mastermy.kiev.ua/p569298207-ten-1900w-225mm.html												
5.039	ТЭН 1950W 225*175mm прямой с отверстием BACKER	r	125	UAH	шт.				https://images.ua.prom.st/1168205323_w640_h640_img_20180515_145542.jpg, https://images.ua.prom.st/1168205050_w640_h640_img_20180515_145531.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				703318011		64403		Backer	Турция				https://mastermy.kiev.ua/p703318011-ten-1950w-225175mm.html	Вид запчасти		Тэн	Состояние		новый						
5.007	ТЭН 1950W 230 мм. с отв. Thermowatt	r	172	UAH	шт.				https://images.ua.prom.st/852448408_w640_h640_image.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095946		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p497095946-ten-1950w-230.html	Вид запчасти		Тэн	Состояние		новый						
5.004	ТЭН 1950W 240мм без отв.	r	235	UAH	шт.				https://images.ua.prom.st/743891403_w640_h640_termowatt1900w_240sm.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095943		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p497095943-ten-1950w-240mm.html	Вид запчасти		Тэн	Состояние		новый						
5.001	ТЭН 1950w 245 мм. с отв.	r	277	UAH	шт.				https://images.ua.prom.st/732617312_w640_h640_1950_245_irda.jpg, https://images.ua.prom.st/732617151_w640_h640_1950_245_irda2.jpg, https://images.ua.prom.st/732617341_w640_h640_1950_245_irda1.jpg	-		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095940		64403		Arca					https://mastermy.kiev.ua/p497095940-ten-1950w-245.html	Вид запчасти		Тэн	Состояние		новый						
5.008	ТЭН 1950W 24см с отв. Thermowatt	r	215	UAH	шт.				https://images.ua.prom.st/852450632_w640_h640_image.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095947		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p497095947-ten-1950w-24sm.html	Вид запчасти		Тэн	Состояние		новый						
5.041	ТЭН 1950Вт 270мм прямой без отверстия Termowatt CANDY 91201546	r	181	UAH	шт.				https://images.ua.prom.st/1336458349_w640_h640_img_1772.jpg, https://images.ua.prom.st/1336459139_w640_h640_img_1773.jpg, https://images.ua.prom.st/1336459707_w640_h640_img_1774.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				756461648		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p756461648-ten-1950vt-270mm.html	Вид запчасти		Тэн	Состояние		новый						
5.009	ТЭН 2000W 19см Ariston	r	255	UAH	шт.				https://images.ua.prom.st/732690767_w640_h640_ten_2000w_19sm_ariston1.jpg, https://images.ua.prom.st/732690944_w640_h640_ten_2000w_19sm_ariston2.jpg, https://images.ua.prom.st/732691098_w640_h640_ten_2000w_19sm_ariston3.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095948		64403		Hotpoint Ariston					https://mastermy.kiev.ua/p497095948-ten-2000w-19sm.html	Вид запчасти		Тэн	Состояние		новый						
5.012	ТЭН 2000w 200мм. c отв. Thermowatt	r	223	UAH	шт.				https://images.ua.prom.st/732696412_w640_h640_bosch_2000_200.jpg, https://images.ua.prom.st/732696478_w640_h640_bosch_2000_2001.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095951		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p497095951-ten-2000w-200mm.html	Вид запчасти		Тэн	Состояние		новый						
5.016	ТЭН 2000w 200мм. загнут Thermowatt	r	179	UAH	шт.				https://images.ua.prom.st/743893178_w640_h640_ten_2000w_19sm_ariston1.jpg, https://images.ua.prom.st/743893226_w640_h640_ten_2000w_19sm_ariston2.jpg, https://images.ua.prom.st/743893274_w640_h640_ten_2000w_19sm_ariston3.jpg	-		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095955		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p497095955-ten-2000w-200mm.html	Вид запчасти		Тэн	Состояние		новый						
5.020	ТЭН 2000W 230мм подогнутый	r	250	UAH	шт.				https://images.ua.prom.st/1015826948_w640_h640_img_20171225_164341.jpg, https://images.ua.prom.st/1015826593_w640_h640_img_20171225_164308.jpg, https://images.ua.prom.st/1015826291_w640_h640_img_20171225_164238.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569230436		64403							https://mastermy.kiev.ua/p569230436-ten-2000w-230mm.html												
5.040	Тэн 2000W 245 ммThermowatt c отверстием	r	180	UAH	шт.				https://images.ua.prom.st/1244181545_w640_h640_img_20180724_155731.jpg, https://images.ua.prom.st/1244181740_w640_h640_img_20180724_155754.jpg, https://images.ua.prom.st/1244181591_w640_h640_img_20180724_155740.jpg	-		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				736089326		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p736089326-ten-2000w-245.html	Вид запчасти		Тэн	Состояние		новый						
5.023	ТЭН 2000w 300мм (с датчиком) LG AEG33121503	r	206	UAH	шт.				https://images.ua.prom.st/985856318_w640_h640_img_20171127_163957.jpg, https://images.ua.prom.st/985856106_w640_h640_img_20171127_163948.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569298647		64403							https://mastermy.kiev.ua/p569298647-ten-2000w-300mm.html												
5.024	ТЭН 2000W согнут под 45°	r	224	UAH	шт.				https://images.ua.prom.st/985860431_w640_h640_img_20171127_164338.jpg, https://images.ua.prom.st/985860008_w640_h640_img_20171127_164315.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				569298803		64403		Cebi					https://mastermy.kiev.ua/p569298803-ten-2000w-sognut.html	Вид запчасти		Тэн	Состояние		новый						
5.042	ТЭН 2050W 245мм. с отв. Thermowatt	r	168	UAH	шт.				https://images.ua.prom.st/1336550417_w640_h640_img_1808.jpg, https://images.ua.prom.st/1336551348_w640_h640_img_1809.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				756467955		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p756467955-ten-2050w-245mm.html	Вид запчасти		Тэн	Состояние		новый						
5.031	ТЭН 3000w 255мм. без отв. Thermowatt	r	472	UAH	шт.				https://images.ua.prom.st/1081132255_w640_h640_img_20180227_144255.jpg, https://images.ua.prom.st/1081133897_w640_h640_img_20180227_144322.jpg, https://images.ua.prom.st/1081132482_w640_h640_img_20180227_144304.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				662838643		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p662838643-ten-3000w-255mm.html	Вид запчасти		Тэн	Состояние		новый						
5.029	ТЭН ARDO 1950W загнутый дважды SKL	r	199	UAH	шт.				https://images.ua.prom.st/1097070944_w640_h640_img_20180313_130804.jpg, https://images.ua.prom.st/1097071222_w640_h640_img_20180313_130815.jpg, https://images.ua.prom.st/1097070681_w640_h640_img_20180313_130756.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				638398166		64403		SKL	Китай				https://mastermy.kiev.ua/p638398166-ten-ardo-1950w.html	Вид запчасти		Тэн	Состояние		новый						
5.014	ТЭН ARDO 1950W загнутый дважды с отверстием	r	302	UAH	шт.				https://images.ua.prom.st/732697381_w640_h640_ardo_2zagiba.datchi1.jpg, https://images.ua.prom.st/732698499_w640_h640_ardo_2zagiba.datchi.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095953		64403		ARDO					https://mastermy.kiev.ua/p497095953-ten-ardo-1950w.html	Вид запчасти		Тэн	Состояние		новый						
5.017	ТЭН ARDO 1950W загнутый дважды с предохр.	r	196	UAH	шт.				https://images.ua.prom.st/732700085_w640_h640_ardo_2zagiba..jpg, https://images.ua.prom.st/732700209_w640_h640_ardo_2zagiba.2.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095956		64403		ARDO					https://mastermy.kiev.ua/p497095956-ten-ardo-1950w.html	Вид запчасти		Тэн	Состояние		новый						
5.003	"ТЭН LG 1900w 175мм. без отв. ""Thermowatt"""	r	182	UAH	шт.				https://images.ua.prom.st/732629663_w640_h640_lg1900wt.jpg, https://images.ua.prom.st/732630082_w640_h640_lg1900wt2.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095942		64403		LG	Италия				https://mastermy.kiev.ua/p497095942-ten-1900w-175mm.html	Вид запчасти		Тэн	Состояние		новый						
5.005	ТЭН LG 1900w 300мм. без отв.	r	286	UAH	шт.				https://images.ua.prom.st/1194936317_w640_h640_img_20180606_133635.jpg, https://images.ua.prom.st/1194936582_w640_h640_img_20180606_133650.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095944		64403		LG					https://mastermy.kiev.ua/p497095944-ten-1900w-300mm.html	Вид запчасти		Тэн	Состояние		новый						
5.015	ТЭН LG 2000w 300мм. без отв. Thermowatt	r	234	UAH	шт.				https://images.ua.prom.st/852449976_w640_h640_image.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095954		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p497095954-ten-2000w-300mm.html	Вид запчасти		Тэн	Состояние		новый						
5.019	Тэн Samsung 850 W	r	209	UAH	шт.				https://images.ua.prom.st/743887995_w640_h640_samsung800w.jpg, https://images.ua.prom.st/743888078_w640_h640_samsung800w1.jpg	-		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095958		64403		Samsung	Корея				https://mastermy.kiev.ua/p497095958-ten-samsung-850.html	Вид запчасти		Тэн	Состояние		новый						
5.038	ТЭН Samsung 850W (SKL)	r	164	UAH	шт.				https://images.ua.prom.st/1168212860_w640_h640_img_20180515_150015.jpg, https://images.ua.prom.st/1168212995_w640_h640_img_20180515_150026.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				703317499		64403		SKL	Китай				https://mastermy.kiev.ua/p703317499-ten-samsung-850w.html	Вид запчасти		Тэн	Состояние		новый						
5.006	ТЭН Samsung керамический 1900w 175мм	r	410	UAH	шт.				https://images.ua.prom.st/732631526_w640_h640_img_20170216_232001.jpg, https://images.ua.prom.st/732631651_w640_h640_img_20170216_232016.jpg	+		14610604	ТЭН	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				497095945		64403		Samsung	Корея				https://mastermy.kiev.ua/p497095945-ten-samsung-keramicheskij.html	Вид запчасти		Тэн	Состояние		новый						
3.1.006	Тэн Thermowatt 1,5 кВат, гайка, c портом под анод	r	297	UAH	шт.				https://images.ua.prom.st/856763536_w640_h640_img_8119.jpg, https://images.ua.prom.st/856764495_w640_h640_img_8120.jpg, https://images.ua.prom.st/856766123_w640_h640_img_8121.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				563091835		13241102		Thermowatt	Италия				https://mastermy.kiev.ua/p563091835-ten-thermowatt-kvat.html	Мощность	кВт	1,5	Состояние		новый						
3.1.007	Тэн Thermowatt 1,5 кВат, фланец, c портом под анод (М6)	r	336	UAH	шт.				https://images.ua.prom.st/889252234_w640_h640_image.jpg, https://images.ua.prom.st/889252333_w640_h640_image.jpg	-		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				569301745		13241102		Thermowatt	Италия				https://mastermy.kiev.ua/p569301745-ten-thermowatt-kvat.html	Тип комплектующего		ТЭН	Мощность	кВт	1,5	Состояние		новый			
3.1.005	Тэн Thermowatt 2,0 кВат, гайка, c портом под анод	r	321	UAH	шт.				https://images.ua.prom.st/856733657_w640_h640_img_81171.jpg, https://images.ua.prom.st/856734445_w640_h640_img_81181.jpg	+		22976342	Тэны	https://prom.ua/Zapchasti-dlya-stiralnyh-mashin				563083884		64403		Thermowatt	Италия				https://mastermy.kiev.ua/p563083884-ten-thermowatt-kvat.html	Вид запчасти		Тэн	Состояние		новый						
3.1.008	Тэн Thermowatt типа Thermex 0.7 кВт нерж. без трубки под термостат	r	196	UAH	шт.				https://images.ua.prom.st/889252904_w640_h640_image.jpg, https://images.ua.prom.st/889253098_w640_h640_image.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				569301798		13241102		Thermowatt	Италия				https://mastermy.kiev.ua/p569301798-ten-thermowatt-tipa.html	Тип комплектующего		ТЭН	Мощность	кВт	1,5	Состояние		новый			
3.1.003	Тэн Thermowatt типа Thermex 2.0 кВт медь. с трубками под 2 термостата	r	412	UAH	шт.				https://images.ua.prom.st/1336491115_w640_h640_img_1787.jpg, https://images.ua.prom.st/1336491541_w640_h640_img_1788.jpg, https://images.ua.prom.st/1336492196_w640_h640_img_1789.jpg, https://images.ua.prom.st/1336492518_w640_h640_img_1790.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				776564415		13241102		Thermowatt	Италия				https://mastermy.kiev.ua/p776564415-ten-thermowatt-tipa.html	Тип комплектующего		ТЭН	Материал		Медь	Мощность		2000	Состояние		новый
3.1.001	Тэн Thermowatt типа Thermex 2.0 кВт нерж. с трубками под 2 термостата	r	309	UAH	шт.				https://images.ua.prom.st/856814897_w640_h640_img_8122.jpg, https://images.ua.prom.st/856815504_w640_h640_img_8123.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				563096460		13241102		Thermowatt	Италия				https://mastermy.kiev.ua/p563096460-ten-thermowatt-tipa.html	Вид запчасти		Тэн	Состояние		новый						
3.1.002	Тэн Китай 1,5 кВат под гайку с термостатом.	r	168	UAH	шт.				https://images.ua.prom.st/896266937_w640_h640_image.jpg, https://images.ua.prom.st/896266976_w640_h640_image.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				569301683		13241102			Китай				https://mastermy.kiev.ua/p569301683-ten-kitaj-kvat.html	Тип комплектующего		ТЭН	Номинальное напряжение		220 В	Мощность	кВт	1,5	Состояние		новый
3.1.010	Тэн Китай 1,5 кВат, фланец, c портом под анод, длинные ножки	r	224	UAH	шт.				https://images.ua.prom.st/916492015_w640_h640_img_8909.jpg, https://images.ua.prom.st/916492082_w640_h640_img_8910.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				587957372		13241102			Китай				https://mastermy.kiev.ua/p587957372-ten-kitaj-kvat.html	Тип комплектующего		ТЭН	Номинальное напряжение		220 В	Мощность	кВт	1,5	Состояние		новый
3.1.009	Тэн Китай типа Thermex 2.0 кВт нерж. с трубками под 2 термостата	r	239	UAH	шт.				https://images.ua.prom.st/856829583_w640_h640_img_8125.jpg, https://images.ua.prom.st/856829819_w640_h640_img_8126.jpg, https://images.ua.prom.st/856830047_w640_h640_img_8127.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				563103864		13241102			Китай				https://mastermy.kiev.ua/p563103864-ten-kitaj-tipa.html	Тип комплектующего		ТЭН	Материал		Нержавеющая сталь	Мощность	кВт	2	Состояние		новый
2.5.002	Тэн оттайки шторки Samsung DA47-00056B	r	195	UAH	шт.				https://images.ua.prom.st/1336312295_w640_h640_img_1756.jpg	+		23196106	ТЭНы	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				776581528		64409		Samsung					https://mastermy.kiev.ua/p776581528-ten-ottajki-shtorki.html	Вид запчасти		Тэн оттайки (испарителя)	Состояние		новый						
2.9.001	Уплотнительная резина морозильной камеры Nord 233, 235, 245 (550х420мм)	r	175	UAH	шт.				https://images.ua.prom.st/960304983_w640_h640_image.jpg	-		25109608	Резины дверки	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				607991613		64409		Nord					https://mastermy.kiev.ua/p607991613-uplotnitelnaya-rezina-morozilnoj.html	Вид запчасти		Уплотнитель двери	Состояние		новый						
2.9.002	Уплотнительная резина холодильной камеры Nord 233 (550х1230мм)	r	304	UAH	шт.				https://images.ua.prom.st/986944111_w640_h640_img_20171128_155404.jpg, https://images.ua.prom.st/986943947_w640_h640_img_20171128_155356.jpg	-		25109608	Резины дверки	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				619866175		64409		Nord					https://mastermy.kiev.ua/p619866175-uplotnitelnaya-rezina-holodilnoj.html	Вид запчасти		Уплотнитель двери	Состояние		новый						
2.7.001	Фильтр осушитель 13гр. D5	r	22	UAH	шт.				https://images.ua.prom.st/871832185_w640_h640_img_8372.jpg	+		23196188	Фильтры осушитель	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				569209669		64409		Dena	Италия				https://mastermy.kiev.ua/p569209669-filtr-osushitel-13gr.html	Вид запчасти		Фильтр осушитель	Состояние		новый						
2.7.002	Фильтр осушитель 13гр. D6	r	22	UAH	шт.				https://images.ua.prom.st/871834254_w640_h640_img_8373.jpg	+		23196188	Фильтры осушитель	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				569209860		64409		Dena	Италия				https://mastermy.kiev.ua/p569209860-filtr-osushitel-13gr.html	Вид запчасти		Фильтр осушитель	Состояние		новый						
2.7.003	Фильтр осушитель 15гр. D5 Китай	r	20	UAH	шт.				https://images.ua.prom.st/942889594_w640_h640_img_20171019_163049.jpg	+		23196188	Фильтры осушитель	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				569303101		64409			Китай				https://mastermy.kiev.ua/p569303101-filtr-osushitel-15gr.html	Вид запчасти		Фильтр осушитель	Состояние		новый						
2.7.004	Фильтр осушитель 15гр. D6 (Китай)	r	20	UAH	шт.				https://images.ua.prom.st/942886245_w640_h640_img_20171019_162803.jpg	+		23196188	Фильтры осушитель	https://prom.ua/Zapchasti-i-aksessuary-dlya-holodilnikov				569303135		64409							https://mastermy.kiev.ua/p569303135-filtr-osushitel-15gr.html												
3.1.016	Фланец под «сухие» ТЭНы Gorenje (нержавейка)	r	679	UAH	шт.				https://images.ua.prom.st/1142447924_w640_h640_img_20180423_122147.jpg	+		22976342	Тэны	https://prom.ua/Komplektuyuschie-dlya-vodonagrevatelej-1				691927751		13241102		GORENJE					https://mastermy.kiev.ua/p691927751-flanets-pod-suhie.html	Тип комплектующего		Фланец	Состояние		новый						
4.1.013	Шестерня 16/37мм 14/34 зубьев для мясорубки Эльво	r	56	UAH	шт.				https://images.ua.prom.st/1244174327_w640_h640_img_20180724_154905.jpg, https://images.ua.prom.st/1244174003_w640_h640_img_20180724_154846.jpg, https://images.ua.prom.st/1244174220_w640_h640_img_20180724_154856.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				739415234		64421		Эльво					https://mastermy.kiev.ua/p739415234-shesternya-1637mm-1434.html	Вид запчасти		Шестерня	Состояние		новый						
4.1.001	Шестерня 41мм/50зуб. 16мм/13 зубьев для мясорубки Помощница	r	60	UAH	шт.				https://images.ua.prom.st/916471163_w640_h640_img_8900.jpg, https://images.ua.prom.st/916471320_w640_h640_img_8901.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				587943507		64421							https://mastermy.kiev.ua/p587943507-shesternya-41mm50zub-16mm13.html												
4.1.015	Шестерня 82мм/46 зубьев с металлическим валом	r	90	UAH	шт.				https://images.ua.prom.st/1336495318_w640_h640_img_1781.jpg, https://images.ua.prom.st/1336495689_w640_h640_img_1782.jpg, https://images.ua.prom.st/1336495993_w640_h640_img_1783.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				776478134		64421		 DELFA					https://mastermy.kiev.ua/p776478134-shesternya-82mm46-zubev.html	Вид запчасти		Шестерня	Состояние		новый						
4.1.012	Шестерня большая к мясорубке Braun Power Plus	r	68	UAH	шт.				https://images.ua.prom.st/1216693733_w640_h640_img_20180625_140404.jpg, https://images.ua.prom.st/1216694123_w640_h640_img_20180625_140426.jpg, https://images.ua.prom.st/1216693907_w640_h640_img_20180625_140415.jpg	+		24068708	Редукторы	https://prom.ua/Zapchasti-dlya-myasorubok				727929101		64421		Braun					https://mastermy.kiev.ua/p727929101-shesternya-bolshaya-myasorubke.html	Вид запчасти		Шестерня	Состояние		новый						
